xrp_vol_24h,flr_vol_24h,btc_vol_24h,eth_vol_24h,xrp_vol_6h,xrp_vol_1h,xrp_price_change_1h,xrp_price_change_6h,xrp_price_change_24h,flr_price_change_24h,leverage_ratio,xrp_concentration,flare_exposure,cross_chain_exposure,hedge_pnl_pct,hours_since_rebalance,xrp_momentum,xrp_flr_corr,xrp_drawdown,var_95,risk_score,action
0.02965004175372858,0.06375013832219395,0.024962733202954487,0.03497792271657428,0.013323222346345313,0.0,0.00454513395937338,0.001895255583381543,0.038257097651713215,-0.08303001841668205,0.6770755514810023,0.247690021304192,0.25405518368921626,0.7459448163107838,-0.0038290783741556037,139.0,0.02491816861543395,-0.17835775027858944,0.0,-0.006596889635076705,17.0,0
0.029790665779065664,0.06519427762712786,0.02502038919148778,0.03608304640458136,0.014308238177017627,0.0,-0.005319664210947634,-0.0026066219034179077,0.02525058818868431,-0.06942839610110077,0.5869780242779816,0.24609093793502246,0.2525154353708404,0.7474845646291597,0.002399593671915974,110.0,0.019465948114700433,-0.21706036354775654,0.005319664210947634,-0.006596889635076705,10.0,0
0.029770460650165087,0.06564754812938801,0.02469917223736191,0.03554851890782974,0.012566299769081402,0.0,0.001997581778526075,0.0061643349085876275,0.02761470029333185,-0.0756036173658472,0.5261496313504552,0.2464011952754649,0.2527514164055933,0.7472485835944067,0.000313828562389554,68.0,0.02150241471648217,-0.22011848806138856,0.0033327088967172254,-0.006596889635076705,7.0,0
0.029655890403380368,0.062418881788251,0.026254696767932895,0.0372435105295256,0.009467579874836303,0.0,0.001053289962728543,0.013926086683468529,0.030147939112130102,-0.10618744605725979,0.2612827548369358,0.24467025268685494,0.2508772034716616,0.7491227965283384,0.007988564317705735,137.0,0.02257835295680601,-0.199055289973841,0.002282929242818291,-0.006596889635076705,5.0,0
0.028856877919803722,0.06583419802467924,0.025486416943288424,0.036917615549730824,0.00883448290995532,0.0,0.0018873637482786083,0.010356790852450193,0.03774259624719849,-0.08259701456990937,0.4865653284737528,0.2452112352968917,0.2515283043466305,0.7484716956533696,-0.0008920739338520475,123.0,0.024508330269951133,-0.20554925917166597,0.00039987421243246305,-0.006596889635076705,10.0,0
0.028127634758310413,0.0641151607097822,0.02580550132372825,0.036046915824581305,0.009400858205727006,0.0,0.007241278348494667,0.01141472443233553,0.034771833245472485,-0.06277385445635981,0.652802138345156,0.24511788605041326,0.2514014303036083,0.7485985696963917,0.005835830008792468,37.0,0.031927080259787355,-0.1236212933974149,0.0,-0.006596889635076705,12.0,0
0.028004078711907653,0.0642728966428675,0.027120569339018862,0.03606352281116086,0.008957818351059941,0.0,0.001927505265499906,0.008779195062296009,0.03797150173652512,-0.06156696450268141,0.5709009973212802,0.24674893527912042,0.25309930314318374,0.7469006968568163,-0.0051930601199949,91.0,0.03391612514060004,-0.11123767586177982,0.0,-0.006596889635076705,10.0,0
0.027801342608969656,0.06073130903399291,0.024354090317100716,0.03540162981928542,0.005632306185796208,0.0,0.0056592594773540806,0.01991373688688093,0.047397920475425764,-0.029971899419455782,0.3938499361427973,0.2474146539050329,0.25379567872780645,0.7462043212721935,0.0015060081034178985,84.0,0.03976732477059119,-0.1668830114441174,0.0,-0.006596889635076705,5.0,0
0.02741966248993565,0.060792690830694086,0.024890363916059092,0.03591787687041125,0.006059837157571986,0.0,0.0006519932470554046,0.018544088643809898,0.05099344676473318,-0.03985528182651004,0.38142709613806813,0.24833392566256368,0.2546904548523928,0.7453095451476073,-0.0031657920400099235,143.0,0.0492128091226403,-0.15090513196181385,0.0,-0.006596889635076705,5.0,0
0.027316910587590948,0.05927447056041068,0.024952564949674908,0.034519269613624094,0.0057175408503392445,0.0,0.0024636798889780148,0.019979121460212374,0.048908626563454176,-0.057501576242390315,0.5937113459433118,0.24978212316427592,0.2561191541623533,0.7438808458376467,-0.003912031446703118,120.0,0.045268112037195725,-0.17759665542245967,0.0,-0.006596889635076705,10.0,0
0.027486022621043202,0.06006402522158278,0.024805689363790632,0.03513654260615386,0.005712155516372969,0.0,0.0052682755955678374,0.023421084719266818,0.05118786930942558,-0.05089350733105641,0.6712205981352084,0.24984202938108893,0.2561976605080847,0.7438023394919154,0.00366037721650891,157.0,0.04263189750992439,-0.1562832977618587,0.0,-0.006596889635076705,17.0,0
0.030579629524053638,0.060235672759500834,0.024818138622815657,0.03509211838810701,0.014301943392142755,0.0,-0.011728308309460094,0.0041467803678885565,0.03526067377019692,-0.058147308382807655,0.5078814774012164,0.24874458492913024,0.2550998148409283,0.7449001851590716,-0.00439714871120831,43.0,0.04684480773320113,-0.10440841772773787,0.011728308309460094,-0.006717982448891169,5.0,0
0.030735225166853015,0.05604334183655378,0.024850062990647813,0.03579640715243106,0.014495125397635339,0.0,-0.0025069568735550623,-0.00029750412993585464,0.02893625908573,-0.030210523814606635,0.20556349728213313,0.24840716903840476,0.25479660622089695,0.7452033937791029,-0.0005555247133618277,114.0,0.05527652526618998,-0.09472700139233238,0.014205862819883584,-0.006717982448891169,5.0,0
0.026010022850729217,0.0554263667106114,0.025254479383483387,0.03558640023090777,0.013293439856195155,0.0,-0.0037335893979397895,-0.009634716884126237,0.007224425486004853,-0.03783850731999405,0.31122577233594756,0.24848762841528665,0.2548967034537509,0.7451032965462492,-0.003121948523447001,51.0,0.05013471157649382,-0.21215573266372423,0.017886413359010467,-0.006717982448891169,2.0,0
0.026330198502797938,0.05639114914788679,0.025283226835531438,0.0351112658302051,0.013357612870461126,0.0,-0.005103349226109048,-0.015330894392720932,0.005314475248345927,-0.056400369119062134,0.6161260917274752,0.24709031862406833,0.25340366250883767,0.7465963374911623,0.0018871712033331962,122.0,0.04737197612279158,-0.14456498147636837,0.022898481971345943,-0.006717982448891169,10.0,0
0.02608093289009133,0.05672967421973678,0.025234418608438173,0.03500618640938137,0.012241440724861163,0.0,-0.0021442249322114713,-0.01985700502398751,0.007262565990722381,-0.031361225971030846,0.56306302498177,0.2463409825463887,0.2527244444651365,0.7472755555348636,0.001346352392595732,67.0,0.04516503444802156,-0.20396626675023086,0.02499360740760466,-0.006717982448891169,7.0,0
0.027643311163931133,0.052248269911598456,0.028521753044657917,0.032446217729012225,0.017728082594092406,0.0,0.012382176859214522,-0.012920905815660874,0.02643013290950669,-0.06861855827647026,0.5420833515777708,0.251102812772659,0.2574300191962543,0.7425699808037457,-0.009705652472264112,137.0,0.06539542341766814,-0.18830547525837396,0.012920905815660874,-0.006717982448891169,10.0,0
0.028399495771710383,0.0510876473409824,0.028724912163266725,0.032580565247219154,0.015544053162191514,0.0,-0.006945250944405132,-0.008143620408189582,0.014086248627184316,-0.05184955332182059,0.35450590028312234,0.2489741408592008,0.25531027025075287,0.7446897297492471,0.003279734438972878,95.0,0.05032147501483361,-0.180721261594725,0.019776417826747217,-0.006914021181619052,5.0,0
0.028018172709149438,0.047678439541374816,0.026139328288233534,0.03266893482649553,0.01759860123816828,0.0,0.008038093049768876,0.002341841231503424,0.01275657860055267,-0.031352660721885056,0.4938735793331821,0.2511493370197543,0.2574956956161095,0.7425043043838906,-0.0026916810166993936,125.0,0.051956326889695356,-0.0595424685844346,0.011897289463660844,-0.006914021181619052,10.0,0
0.031224841526799597,0.04561994241822049,0.028288028252703157,0.03247550895919945,0.02171228378744371,0.0,-0.01354796308276735,-0.007532382455150023,-0.00013428917437339867,0.005855996491858134,0.36214190635063825,0.24627941890545424,0.25268745946482624,0.7473125405351738,0.009320765387972555,66.0,0.03704143655656495,-0.23002663503270884,0.025284068507989522,-0.01101084970470185,2.0,0
0.030589224665968265,0.04757835864679069,0.02863002306994517,0.034377784289169495,0.02138492330588059,0.0,-0.0026308580311284312,-0.005065927830165342,0.0039992014462873465,-0.008158252415588617,0.3871871414388206,0.24479962901996583,0.25109962254859397,0.748900377451406,0.004141487005018298,126.0,0.024734624171816166,-0.19779439015445302,0.027848407744424108,-0.01101084970470185,5.0,0
0.02980558396554609,0.04771940035112939,0.02908708945834544,0.03253789961252652,0.02141047867184026,0.0,0.0014298945376557922,-0.0015022733147270243,0.01212487755444468,-0.01880351369279623,0.5046600834289157,0.24398236702343196,0.25021141108850503,0.749788588911495,0.004480778521397185,95.0,0.02218792164067262,-0.18361426523124408,0.026458333492884477,-0.01101084970470185,10.0,0
0.0297230004228827,0.04728924857051795,0.03224979618316955,0.03141260158739669,0.017792492924034422,0.0,0.004898443631587785,-0.008883369886465157,0.011593062122600811,-0.025286651004818396,0.4800396859477838,0.24751960367909812,0.2538010592042383,0.7461989407957618,-0.010599411145037964,154.0,0.034323851966584454,-0.20894777647570772,0.021689494516497338,-0.01101084970470185,10.0,0
0.029673721125743825,0.04729392272177428,0.0337740994277699,0.02855555181914644,0.017703156379009218,0.0,0.005924622267383618,0.003961385530884364,0.011328560885071563,-0.019080751280255936,0.6717467263702017,0.24661528897382035,0.2528513535205718,0.7471486464794282,0.008142583817862523,144.0,0.037220182646911834,-0.18414465901367832,0.015893374311294454,-0.01101084970470185,17.0,0
0.030020702420738597,0.04765032259595632,0.033308501457157635,0.031103309106616028,0.017145529233005746,0.0,0.006599333319145188,0.0025284444321676865,0.01339663170843098,0.0013253193668924035,0.22369574273173554,0.24772836516593907,0.2540186810489617,0.7459813189510383,0.0003811434518459458,100.0,0.05216624560761767,-0.10687697610115124,0.009398926666795438,-0.01101084970470185,5.0,0
0.029618234984452485,0.04664444072548151,0.03417709221076452,0.03082935725857098,0.009426806946968338,0.0,-0.0027435578390556927,0.013508931244119832,0.01602121110973883,-0.005173680364567393,0.6618669389679657,0.24866442358235363,0.2550206840550456,0.7449793159449545,-0.0058347135681242335,43.0,0.041676344302439126,-0.07506566543687138,0.012116698006915736,-0.01101084970470185,12.0,0
0.02988449648451912,0.04535490261527452,0.03423377546327794,0.03181756355671642,0.00999408009223409,0.0,-0.0036683417134675948,0.012454658624460622,0.010275989211924961,0.006129206690057455,0.4071657499511262,0.24758332448054565,0.2539378211078846,0.7460621788921155,0.0015941756093066296,94.0,0.03817445786756163,-0.06604115688240833,0.015740591531655072,-0.01101084970470185,5.0,0
0.03059208554479323,0.04426390904595323,0.033530312985414645,0.030367326059537035,0.010937406577866174,0.0,0.007130646583425876,0.018218170376890955,0.01640933649056708,0.034090679193802924,0.44218336242328315,0.24739954354498456,0.25378491260060887,0.7462150873993911,0.006033420032049015,91.0,0.04705198328008525,-0.002915688374724378,0.008722185543455493,-0.01101084970470185,5.0,0
0.03063746776239285,0.04805707385800877,0.034754682332427976,0.031102904410291347,0.011378996687326334,0.0,-0.0014609250802881321,0.011774509511861028,0.01301251550074037,0.04292718306963757,0.4901861876078374,0.24881349849657824,0.25541265416016884,0.7445873458398311,-0.006925540104273206,113.0,0.051246237866643715,-0.05093183319599701,0.010170368164128266,-0.01101084970470185,10.0,0
0.03159633150920158,0.0512329648636858,0.034510224889699126,0.030901137833009882,0.014819164729228656,0.0,-0.010262908450612443,-0.0045071587064711375,-0.004591965850770799,0.023527339284101677,0.3903674226075714,0.24569378536125083,0.2521700137016645,0.7478299862983355,0.004987524171924446,54.0,0.03002019632386978,0.06475293053119602,0.020328899057363237,-0.011508498330632947,2.0,0
0.03269221382277365,0.05099708563526139,0.03387601872770154,0.03085800481789838,0.013959393623685616,0.0,-0.009111487870276122,-0.02004463176771435,-0.015559129042241293,0.017564836292393155,0.32670683871865136,0.2443126412360772,0.2508118724885242,0.7491881275114758,-0.00127367837851213,79.0,0.021821569198837543,0.06046372190801385,0.029255160410462125,-0.011508498330632947,5.0,0
0.03267537729953327,0.051249498183261515,0.033932110517950594,0.030486988108676106,0.01439197560174602,0.0,-0.007379930069960887,-0.024600569102100997,-0.028323204939293287,0.019233685498391113,0.6189183672369,0.24350784162446185,0.2500954823249696,0.7499045176750304,-0.0023599445155560225,101.0,0.01773225452081067,-0.0005529146619172497,0.036419189442408316,-0.011508498330632947,18.0,0
0.033051003369807326,0.05063787016022879,0.033757957690493084,0.030385529144677226,0.01629314998304457,0.0,0.0041679623721204186,-0.01692890025382754,-0.02490904533732257,0.027474901944431213,0.44631809464409644,0.24469188667866076,0.2512916696710831,0.7487083303289169,-0.0017109075381067675,131.0,0.024814203350041523,0.00814050717915723,0.032403020881506976,-0.011508498330632947,13.0,0
0.032944948465943466,0.052527807398125015,0.03367929566088668,0.030623246970834846,0.013319072320758211,0.0,0.0012636990609908231,-0.022655691085383817,-0.026076260144814175,0.05253453714660536,0.6471891342194536,0.24576155475003822,0.25249984676317566,0.7475001532368244,-0.0035154580051606037,63.0,0.021557012349045803,0.04592261441358978,0.03118026948757738,-0.011508498330632947,15.0,0
0.03304185749620084,0.05251587899786916,0.03332080423559278,0.03041358286453537,0.015952890555371156,0.0,0.005754281949519598,-0.015593632418535633,-0.025605407599951304,0.04004382283524404,0.3066458407630989,0.2465674903175383,0.2532624161942714,0.7467375838057286,0.001078421004606635,34.0,0.024271775451633393,0.0004610511374445252,0.025605407599951304,-0.011508498330632947,0.0,0
0.03131137214917464,0.05355321994280003,0.03288267885370911,0.030736122923633532,0.013726812494016145,0.0,-0.0033827687510765056,-0.008750549151371611,-0.017377054319448755,0.0350010275430894,0.6031657545787477,0.24563968584254037,0.2522501209211047,0.7477498790788953,0.0012993578436024413,79.0,0.017270892807303095,-0.037267888606773714,0.020356930560327037,-0.010090195363561994,10.0,0
0.031320425371758755,0.05427381788823357,0.033482475749746,0.029868465820512217,0.010926256953961235,0.0,0.0013954438840528066,0.0017602098332063316,-0.013532828483398911,0.04179851284927692,0.5929661542712465,0.24469280507398486,0.2513397300211857,0.7486602699788143,0.004862128764171303,106.0,0.015011841171172708,-0.02295778501810206,0.01898989363052273,-0.010090195363561994,10.0,0
0.0316346469942509,0.06421799183636107,0.03412439773397244,0.02993631804527342,0.0076209232402400075,0.0,0.005221508987122138,0.014477684138268065,-0.004665812110512824,0.008116021538313924,0.409431543915161,0.24413049849785512,0.25050805358340106,0.749491946416599,0.006487675626198824,32.0,0.00252490556356793,-0.11717667398351754,0.013867540543656857,-0.010090195363561994,0.0,0
0.03132427653332024,0.0627537979048103,0.0341620412772993,0.030890008461816307,0.008427169419484267,0.0,-0.002422864035379745,0.007819190180102582,-0.0019841480920551957,0.017026538314013132,0.6598011936884276,0.2440012520188275,0.2503544240789412,0.7496455759210587,-0.0012667972565291491,149.0,0.0033197824503664515,-0.15180265091381204,0.016256805413794206,-0.010090195363561994,17.0,0
0.03147362281027766,0.06800119198602794,0.03466183035117881,0.03107131365291304,0.008736304693896054,0.0,0.003836896309202223,0.010409234710128145,0.0039979326457234435,0.034611329063456944,0.5682456656717269,0.24344148107554173,0.24994215818837248,0.7500578418116276,0.0050242269842519765,1.0,0.011289533886111855,-0.07822378438488256,0.012482284781283588,-0.010090195363561994,5.0,0
0.029306209973089806,0.06574830066001042,0.03260623911006179,0.03167496668138625,0.009442871682958084,0.0,-0.005290558116879891,-0.0006867244115717188,-0.013528442063125286,0.05141685478808886,0.41705664555281596,0.24369207553694827,0.25023681253996083,0.7497631874600391,-0.005026265383853402,7.0,0.012544132324594443,0.030460143686177252,0.017706804645096653,-0.010090195363561994,0.0,0
0.028680864131150754,0.0657835561445618,0.03257175160188718,0.029797371533615426,0.009272106433620897,0.0,-0.0028602239870145255,-0.0001627660618229629,-0.0094704957004463,0.05302516511553795,0.6988193761926325,0.24242174245986334,0.248980365909937,0.751019634090063,0.0030376644390380228,110.0,0.004482349169678847,0.03077070832852319,0.020516383204731894,-0.010090195363561994,17.0,0
0.027451517751718855,0.06714102316984764,0.03306538611570596,0.029074495031006516,0.009470202637074342,0.0,-0.0030123306525545995,-0.004563681931193498,-0.020328984866313664,0.039970131786728404,0.3582071599255008,0.24304120289075848,0.2495606848105425,0.7504393151894576,-0.004744170346292517,93.0,-0.007831734559077569,0.05406756026622434,0.02346691172727932,-0.010090195363561994,5.0,0
0.025855186773921478,0.06561111752291064,0.031112570471365168,0.030615674197219615,0.009788866661195026,0.0,-0.009617443531621368,-0.019258186701728717,-0.016425484306157114,0.023671073263552302,0.5660491194639578,0.24183917135967775,0.24838820077920454,0.7516117992207955,-0.0023599171659413865,29.0,-0.01655756771580436,0.1751076833556135,0.03285866356050204,-0.00954155018241958,13.0,0
0.026181110498577357,0.0639806620725143,0.030872809005192223,0.029616766733423342,0.011898934699253051,0.0,0.004084432305687628,-0.012860708869564407,-0.009803073242046267,0.03599906049558731,0.2221614956054997,0.24189278003706122,0.24840591445642238,0.7515940855435775,0.002884803632684157,156.0,-0.005843076260446573,0.15064013904880183,0.028908440241782647,-0.00954155018241958,5.0,0
0.026307700292064955,0.06675616025090583,0.030592109544321486,0.031434175152451005,0.009939576723147011,0.0,-0.00372569636496939,-0.020297507017687583,-0.014900834248829114,0.06692309188915553,0.5077311591428919,0.24193482421393678,0.24862464543435123,0.7513753545656489,-0.0031473010316440207,31.0,-0.0029566274851105614,0.1148405218498593,0.032526432536026294,-0.00954155018241958,13.0,0
0.025719331526251533,0.06826883270824341,0.027152040035395023,0.0317561265653752,0.010159108338892928,0.0,0.00020203445844124061,-0.01488777990301268,-0.019504711175708834,0.05510095940469958,0.48537821520765995,0.24142148624314946,0.2480143653784926,0.7519856346215074,0.0023634059987234723,4.0,-0.0081377683814514,0.11900115264897976,0.03233096953776749,-0.00954155018241958,13.0,0
0.02528737216714394,0.07660414103896347,0.026378580317517962,0.03347245894679476,0.011733711546793235,0.0,0.004033392353698116,-0.008077314749321066,-0.02134813162631125,0.017752723822250883,0.3031226548949251,0.24376060556562215,0.2501707552123116,0.7498292447876884,-0.006338166873895237,157.0,-0.010261414350150875,0.017789256122967657,0.028427980669390653,-0.00954155018241958,5.0,0
0.024588749207025196,0.0760659469950908,0.026621192778539103,0.03165724865176439,0.012376722600976059,0.0,0.003752936481170233,-0.001346417118345571,-0.024115500420836326,0.012012618007286917,0.4878885709050164,0.24518428936932388,0.2516404877191439,0.7483595122808561,-0.0030169839824700055,42.0,-0.011041935190007804,-0.0111991774946119,0.02478173259396058,-0.00954155018241958,5.0,0
0.02533074734385349,0.0781862574446027,0.025756512054300396,0.030948343599567083,0.0077174811828987925,0.0,0.005548181128908063,0.013945860905898543,-0.01600145954699813,0.027485560663810842,0.38616638992162355,0.24555866523886985,0.2521129388589505,0.7478870611410495,0.002528818233853436,17.0,-0.0002366111987257034,0.05133889686074234,0.019371045006171973,-0.00954155018241958,0.0,0
0.02514405539264219,0.07874362394289838,0.027214815713009752,0.030087574638749608,0.007856804658899048,0.0,-0.0007038827719433051,0.009110518281844109,-0.013073696239035619,0.01854561245685378,0.34154152883391775,0.24376761509240044,0.25022462614821156,0.7497753738517885,0.006882890619109431,60.0,-0.002932052188622971,0.05081854510711589,0.020061292833260896,-0.00954155018241958,2.0,0
0.02401690930549668,0.08082531401546011,0.02683992643914473,0.029125740425416595,0.007610051212234226,0.0,-0.003350590446782068,0.009490457146202554,-0.023344666103925743,-0.01641611988871142,0.5004321480925477,0.24441053916133246,0.25076351369690725,0.7492364863030927,-0.005009938335212127,161.0,-0.007318400094717918,0.030290504795341733,0.023344666103925743,-0.00954155018241958,10.0,0
0.024014897042993897,0.07689104170075978,0.02687972095829112,0.028003412274248244,0.0077756181260582565,0.0,-0.0005507447508303169,0.008730687217810874,-0.022454433066581923,-0.05385847614329018,0.6927451881761275,0.2425812636340513,0.24880843448719014,0.7511915655128099,0.007221683419879558,105.0,-0.009734106224180788,0.0368812639674291,0.022454433066581923,-0.00954155018241958,17.0,0
0.025480369179035605,0.07582251770208878,0.0261712482879925,0.028798720809582592,0.015107907268832417,0.0,-0.01358392236776609,-0.00896904878823491,-0.025734538925154506,-0.03289796629595918,0.31983546277560143,0.23975390153762569,0.24602709461567251,0.7539729053843274,0.0013149280727688404,163.0,-0.030208332651995663,-0.08148707693019398,0.025734538925154506,-0.00954155018241958,5.0,0
0.02638528642213174,0.07599725380754341,0.02918679044968191,0.02953624867837434,0.0162686693570737,0.0,-0.011647263161478695,-0.024174059848236687,-0.028227774292224988,-0.03946717848234863,0.47072825369539645,0.2351924995854666,0.24137675255159713,0.7586232474484029,0.010419958289780089,10.0,-0.04334770375167829,-0.044691785489263856,0.03632788761272882,-0.011342790217000095,13.0,0
0.027328715613381783,0.07520627561465018,0.029012493740747967,0.028708798263129904,0.013129411928078387,0.0,-0.01064275789897381,-0.03988642310972147,-0.03142207345819353,-0.04786815911678087,0.5645845111258136,0.2335628077318891,0.23977411711338004,0.76022588288662,-0.001242839063637354,136.0,-0.05885530457131287,-0.020997341377522467,0.046584016598859225,-0.011496587372102962,18.0,0
0.02748586179178802,0.07943116824762893,0.0290804050491582,0.028660613557905144,0.011338771402971856,0.0,-0.008010231984314829,-0.04690628934892809,-0.04316864443115596,-0.07593739705091655,0.5371367028609169,0.23267079648949843,0.23873142910271863,0.7612685708972813,-0.0021630460114698082,16.0,-0.0670024000471921,0.04675179164726304,0.05422109980345602,-0.011496587372102962,13.0,0
0.02779779994514622,0.07651507179836121,0.02850983208491317,0.027926227243928015,0.015106802568956003,0.0,0.0033698079722593536,-0.04047958663394918,-0.041155996767573845,-0.09780015842255822,0.6718277705058975,0.23290922478509907,0.23891788107395384,0.7610821189260462,0.0015961152289768819,123.0,-0.06615906243415763,0.010985833561147353,0.051034006525579025,-0.011496587372102962,25.0,1
